dataset,doc_id,seg_id,english,chinese,char_count,word_count,char_bin,word_bin
wmttest2024.en-zh.xml,test-en-literary_detestable_chunk_2_words_945,1,"Stealthily I made my way towards the back of the store, murmurs and talking heard beyond a metal grate which took a few yanks to tear off. Climbing into the vent was the safest and quietest option for me right now; climbing my way through, I’d pick up on conversations and talks between strangely dressed men. I noticed Al inside, chained. Figures he’d get caught eventually.",我悄悄往店铺后面走去，那边有个金属孔盖，用力拽几下就能拉开，孔盖外有人在窃窃私语，低声交谈。对我来说，爬进通风孔是眼下最安全的选择，也最不容易弄出声响。我一路爬过去，听到几个穿着奇特的男人在交谈。我注意到艾尔也在里面，身上缠着锁链。他果然还是被抓起来了。,375,66,250-499,50-99
newstest2018.en-zh.xml,cctv_news_1117,100,"On November 1th, Zhang Gaoli, Vice Premier of the State Council, Wang Yang, member of the Standing Committee of the Political Bureau of the CPC Central Committee and Vice Premier of the State Council, and Liu Yandong, Vice Premier of the State Council received the Order of Friendship from Premier Medvedev on behalf of the Russian government at the Great Hall of the People.",一号国务院副总理张高丽，中共中央政治局常委、国务院副总理汪洋，国务院副总理刘延东在北京人民大会堂接受俄罗斯总理梅德韦杰夫代表俄罗斯政府授予的友谊勋章。,375,64,250-499,50-99
newstest2018.en-zh.xml,024_papernewsinfo,3,"In the last two years, the planting acreage of Xiaoshan’s flowering trees and shrubs have expanded by 30,000 mu, with total area at 180,000 mu. At the same time, expansion is being actively carried out outside the region. Xiaoshan’s farmers have been setting up flowering tree and shrub bases totaling 80,000 mu across the country, an increase of 30,000 mu from that in 2008.",近两年萧山花木种植面积扩大了3万亩，总面积达到了18万亩；同时积极向区外发展，萧山苗农在全国各地建立花木基地达到8万亩，比2008年增加了3万亩。,375,64,250-499,50-99
newstest2018.en-zh.xml,alibaba_web_data_20180124,86,"In 2016, the State Post Bureau published a report stating that approximately 780 million items were delivered by express couriers during the 2015 “Singles’ Day” period (November 11-16), with more than 3 billion woven bags, 9.922 billion packaging cartons, and 16.985 billion meters of adhesive tape used. The length of adhesive tape used could go round the equator 425 times.",国家邮政局2016年曾发布报告，指出2015年“双11”期间（11月11日至16日）的快件量约7．8亿件，使用超过30亿条编织袋，99.22亿个包装箱，169.85亿米胶带，胶带长度可以绕地球赤道425圈。,375,60,250-499,50-99
newsdev2017.en-zh.xml,ifeng0812.news.49768328_0,3,"It is understood that the CPC Hainan Provincial Committee and the Provincial Government decided to carry out the ""Hundred-Days Initiative of Serving Social Investments"" across the province from September 1 to the end of the year in order to further implement the decisions and arrangements of the CPC Central Committee on promoting the sound development of social investment.",据了解，为进一步贯彻中央关于促进社会投资健康发展的决策部署，海南省委省政府决定从9月1日起到年底在全省范围内开展服务社会投资百日大行动。,375,58,250-499,50-99
wmttest2024.en-zh.xml,test-en-literary_detestable_chunk_2_words_945,11,"After changing into the small uniform, I helped around the bar a bit, it was pretty easy aside from the constant flirting and cat-calling from the people within the bar; but it didn’t really bother me that much to be honest. I’ll talk to Anton after this shift, I still really need to get Al off my mind, though I know I’ll still investigate his place after this, but still…",换上小制服后，我在酒吧帮起了忙。除了常常需要调情，还有酒吧顾客发出的阵阵嘘声外，一切都相当简单；但老实说，这些对我来说也不是太大的困扰。等忙完这些，我要跟安东聊聊。我真的需要忘掉艾尔的事，虽然我知道，我稍后还是会去他的店里探探的。,374,70,250-499,50-99
wmttest2024.en-zh.xml,test-en-speech_0uduQk_8c1s_002,1,"Where I'm standing would have been the bottom of the Western Interior Sea, about 85 million years ago. Mike Everhard is one of the world's leading experts on Mosesaus. The horizon would have been ocean for as far as you could see, that the seaway stretched for hundreds of miles from where we're standing. At this time, the climate is warmer, so there are no polar ice caps.",我所站的地方在8500万年前左右，应该是西部内陆海道的海底。 迈克·埃弗哈特是世界上研究沧龙的顶尖专家之一。 视线所及范围内的地平线本应该是大海，海道从我们所站的地方延伸出数百英里。 这个时候，气候变暖，所以没有极地冰盖。,374,68,250-499,50-99
newstest2018.en-zh.xml,guardian.181662,7,"By algorithmically analyzing DNA extracted from Manning and using it to create 30 portraits of what someone with that genomic data might look like, Dewey-Hagborg has created a trenchant, if somewhat cerebral, commentary on not only the malleability of DNA data - the many ways it can be interpreted, and the inherent determinism of those interpretations - but also identity.",通过从曼宁的 DNA 进行算法分析，并且以此创建了“很可能出现的外表”的 30 幅肖像。希瑟杜威·哈博格以此做出了一个尖刻又略有点无情的评论。他的评论既是对于 DNA 的多意性的，也是对于身份这一概念本身的。,374,60,250-499,50-99
newstest2020.en-zh.xml,seattle_times.7807,12,"The Civil Human Rights Front is also planning another big march on Oct. 1, sparking fears of a bloody showdown that could embarrass China's ruling Communist Party as it marks its 70th year in power with grand festivities in Beijing. The Hong Kong government has scaled down National Day celebrations by calling off an annual firework display and moving a reception indoors.",公民人权阵线也计划 10 月 1 日举行另一场大型游行，人们担忧这场血腥决战可能令执政的中国共产党处于尴尬境地，因为此时中国共产党正在北京主持庆祝中华人民共和国成立 70 周年的盛大活动。香港政府缩小了国庆庆祝活动的规模，取消了一年一度的烟花汇演，并将接待仪式改在室内举行。,373,62,250-499,50-99
newstest2020.en-zh.xml,medicaldaily.com.20065,5,"May increase the risk of cancer - Unfortunately, while cinnamon can help lower the risk of cancer, it can also very much contribute to the development of it. Per animal studies, consuming too much coumarin, which is commonly found in Cassia cinnamon, may increase the risk of cancer development. Per scientists, coumarin does this by supposedly damaging our DNAs over time.",可能会增加罹患癌症的风险——虽然肉桂可以帮助降低患癌症的风险，但很遗憾它同样可以极大地引发癌症。根据动物研究，肉桂中常见的香豆素若食用过多，则可能会增加患癌风险。科学家称，长期来看，香豆素可以破坏我们的 DNA，从而引发癌症。,373,61,250-499,50-99
newstest2018.en-zh.xml,alibaba_web_data_20180124,58,"From the above examples, it is noted that, at present, a number of real estate developers have noticed the discovery of this new urban business phenomenon. Insiders indicate that this consumption model which is centered on the consumer experience and which explores the means to combine shopping and experience will become the mainstream of urban development in the future.",综上可以发现，目前，已有一部分房企洞悉了这种新的城市商业的发现轨迹，而业内人士表示，这种以消费者体验为中心，如何把购物与体验相结合的消费模式也将是未来城市发展的主流。,373,59,250-499,50-99
newstest2018.en-zh.xml,115_c8ccefeb000187vi,1,"In recent years, a flood of capital has flowed into the film and TV market, and the profile and remuneration of actors have risen rapidly. Producer He Jing once revealed that two actors of a certain hit drama which was being filmed were earning salaries of close to RMB100 million. In the end, they only acted for two days; their doubles took care of the rest of the film.",近些年大量资本涌入影视市场，明星演员的知名度与片酬水涨船高。制片人何静曾爆料称，某部热拍剧中的两位演员拿着近亿元的片酬，最后竟然只一起搭了两天的戏，其他戏份基本全由替身代劳。,372,69,250-499,50-99
wmttest2024.en-zh.xml,test-en-speech_-uigLE6EI1g_000,1,"This is an authentic and real old footage, of a true certain giant individual from Japan, walking in some military parade. What's shocking about it, is his actual size. He has a statue of at least 4 meters high, which is minimum 13 feet. Thus, he is genuinely taller, and more massive than each and every other NBA player, for example, like Shaquille O'Neill, or Yao Ming.",这是一个真实的老镜头，一位真正的日本巨人，正走在某次阅兵式上。让人吃惊的是他的实际体型。他身高至少4米，也就是13英尺。所以，他真的比任何一位真正的NBA球员都要高、都要大，像沙奎尔·奥尼尔，或者,372,67,250-499,50-99
newstest2018.en-zh.xml,cctv_news_1117,263,"Wei Wei, a delegation to the 19th CPC National Congress and the Chief of the Combat Training Department of a war brigade of the No.76 Army Group, walked into the training camp and held his first propaganda among the officers and soldiers, during which he not only reviewed the achievements of development and the advancement of national defense and military modernization,",十九大代表、陆军第七十六集团军某特战旅作训科长魏巍，深入驻训营区，从回顾发展成就到推进国防和军队现代化,372,61,250-499,50-99
newstest2020.en-zh.xml,rt.com.113870,4,"One way to measure income inequality is the Gini index. It measures between 0, a score for absolute equality and 1, which stands for a hypothetical situation in which a single household gets all income in a nation. The Census Bureau has been tracking the index for over 50 years. In 1967 it stood at 0.397 but, in 2018, it rose to 0.485, the highest figure on the record.",衡量收入差距的一种方法就是基尼系数。基尼系数最小为 0，代表绝对平均，最大为 1，代表一种某个家庭拥有全国所有收入的假设情形。过去 50 多年来，人口普查局一直在追踪这项指标。1967 年美国的基尼系数为 0.397，但 2018 年已经攀升至最高的 0.485。,371,69,250-499,50-99
newstest2020.en-zh.xml,foxnews.100091,3,"""Our daughters thought [Warren] was nice,"" Dan Michels, a Trump supporter and a father to one of the girls, told the Washington Free Beacon. ""She came by and told us we should vote for her. And our daughters told us she was a nice person, but we don't align with her politically and ... because she's pro-choice, we said we should donate her money to a pro-life [cause].""",“我们的女儿们认为（沃伦）很友善，”一位特朗普的支持者、其中一个女孩的父亲丹·米歇尔对《华盛顿自由灯塔报》说。“她走过来告诉我们应该投她一票。我们的女儿告诉我们她是个好人，但我们在政治上并不认同她......因为她主张女性有权选择堕胎，我们说我们应该把她的钱捐给一个反堕胎（事业）。”,371,68,250-499,50-99
wmttest2024.en-zh.xml,test-en-literary_forever_snow_chunk_2_words_986,24,"They opened the door, expecting the normal sight. Paint splotches everywhere, pencils and papers scattered across the room, easels covering up every last inch of wall. Unexpectedly, there was a different sight to be found. It was all clean, and there was a red velvet background and a stool in front of it. On the stool was Crown Prince Aquilo, getting his portrait done.",他们打开门，原以为一切如旧。比如到处都是颜料，铅笔和纸张散落一地，画架堆到了墙壁。不料，他们发现了另外一番景象。房间里很干净，还有红色天鹅绒背景和一张凳子。凳子上坐着王储阿奎罗，他正在画肖像。,371,64,250-499,50-99
newstest2018.en-zh.xml,010_001935,6,"In addition, online flower markets will be made accessible. By using the information networks of housing estates, brief introductions and messages about the flower markets will be sent to residents who intend to visit and shop at the Beijing Road business district and West Lake Road flower market. Residents may browse the “online flower markets” on their mobile phones.",此外，还开通网上花市，利用小区信息网络，为进入北京路商圈和西湖路花市游览购物的市民发送有关花市的介绍短信，并可以利用手机上网来流览“网上花市”。,371,59,250-499,50-99
wmttest2024.en-zh.xml,test-en-speech_3M_AGbXVb5s_000,1,"Now talking about stars, Howard Jones appears as a special guest vocalist in a duet with you on the album. On the track, I Made a Case, who has offered you so much encouragement with your music. Was it by chance that he happened to appear on the track? As I hear you had to strip back the track as didn't want anything being in the way of your voices telling the story.",说到明星，在《I Made a Case》唱片声道中，霍华德·琼斯作为特邀歌手和你表演了二重唱，他在音乐上给了你很多鼓励。他刚好出现在声道上是偶然吗？听说你不得不将声道剥离，因为你不想让任何东西挡住你讲故事的声音。,369,73,250-499,50-99
newsdev2017.en-zh.xml,ifeng0812.news.49764468_0,1,"According to Xinhua News Agency, data released by the CPC Central Commission for Discipline Inspection on its website on August 11 showed that a total of 41 officials at the provincial and ministerial level and more than 1,100 cadres at the department and bureau level were punished by the discipline inspection and supervision departments in the first quarter of 2016.",据新华社电中央纪委网站11日发布数据，2016年上半年全国纪检监察机关共处分省部级干部41人，厅局级干部1100余人。,369,60,250-499,50-99
newstest2020.en-zh.xml,huffingtonpost.com.19376,9,"She and Karen Orvis, director of the suicide prevention office, said recognizing service members who may be struggling or at risk of taking their own lives is very difficult, and that sometimes suicide is a sudden, impulsive decision with little warning. They said it's difficult to identify reasons for suicide because there are so many stresses that could contribute.",她和自杀预防办公室主任卡伦·奥维斯表示，很难确定那些可能正处于痛苦之中或有自杀想法的服役人员，有时自杀是突然冲动的决定，事先几乎没有任何警告。他们表示，很难找到自杀的原因，因为造成自杀的压力因素太多。,369,59,250-499,50-99
newstest2020.en-zh.xml,kcal.279,6,"Security video, which has never been released, showed Alford stopped in the drive-thru when a second car pulled up behind him. Three suspects were then seen getting out of that car. One of them walked up to the driver's side, and shot Alford. The four people in Alford's car jumped out and ran. The suspects were then seen getting back into their car and driving away.",从未公布过的安全录像显示，阿尔福德在汽车餐厅停车后，第二辆车停在他后面。随后从车上下来三名犯罪嫌疑人。其中一人走到阿尔福德所在车的驾驶座旁，向阿尔福德开枪。奥尔福德车上的四个人跳下了车，跑开了。随后犯罪嫌疑人回到自己的车内，开车离开。,368,66,250-499,50-99
wmttest2022.en-zh.xml,rt.com.18606,10,"Outraged Paris accused Washington and Canberra of a ""stab in the back,"" while just two weeks later Macron took the stage with the Greek PM to personally announce the sale of at least three French warships to Athens for around $3.5 billion, saying it was time to ""stop being naive"" while touting the new deal as a sign of ""Europe's strategic autonomy and sovereignty.""",愤怒的巴黎指责华盛顿和堪培拉“在背后捅刀子”，而仅仅两周后，马克龙与希腊总理一起登台，亲自宣布向雅典出售至少三艘法国军舰，价格约为 35 亿美元，声称是时候“停止天真”了，同时把新协议吹捧为“欧洲战略自治和主权”的标志。,367,64,250-499,50-99
newstest2018.en-zh.xml,024_papernewsinfo,5,"Shi Haiyong also said that confronted with the current buoyant peak production and sales period, producers should calmly face and objectively analyze the situation, and take into consideration that the demand for flowering trees and shrubs is long term and will continue to increase. At the same time, they should also be aware that market competition will intensify.",施海勇还提醒，面对目前产销两旺的繁荣景象，生产者应该冷静面对、客观分析，既要看到社会对花木的需求将是长期、不断增加的，同时也要认识到市场竞争将更加激烈。,367,58,250-499,50-99
wmttest2024.en-zh.xml,test-en-literary_forever_snow_chunk_2_words_986,33,"“Nobody’s gonna know. The people won’t believe you and the painter won’t say anything if he values his life.” He looked back at the painter for a second, then leaned closer to Ivory. “Whatddya say about going on a date?” They shivered. Sure, they had heard multiple threats in the past, but it had never come from a prince, let alone the one next in line to be king.",“没人会知道。人们不会相信你，如果画家珍惜自己的生命，也不会说什么。 他回头看了画家一眼，然后凑近艾弗里。“你觉得去约会怎么样？” 他们瑟瑟发抖。当然，他们过去也曾听到过多次威胁，但这些威胁从未来自王子，更不用说是下一任国王。,366,69,250-499,50-99
newstest2020.en-zh.xml,brisbanetimes.com.au.225989,2,"Humiliation in the courts at home is a taste of what awaits Johnson in Brussels if he tries to weasel out of his commitments to request an extension. That will comfort European officials, who would most probably agree to it. Mainly because taking more time to find a solution reduces the threat of a no-deal Brexit, which would be economically harmful to both sides.",如果约翰逊试图逃避要求延期的承诺，那么在布鲁塞尔等待着他的将是在欧盟法庭上受辱。这能舒缓欧洲官员的情绪，他们很可能同意这么做。主要是因为花更多时间寻找解决方案可以减少“无协议脱欧”的威胁，这对双方经济都将造成伤害。,366,64,250-499,50-99
wmttest2024.en-zh.xml,test-en-social_112107496062298544,6,"The results are in and, drum roll, please, it's completely consistent with my family history. 89.9% British and Irish with most of that concentrated in the scottish borders, western Ireland, Wales, and cornwall. It doesn't show much breton tho so either they're so close to cornish they don't show as different in me or my breton family wasn't originally from there.",结果出来了，不出意料，与家族史完全一致。89.9%的英国人和爱尔兰人，其中大部分集中在苏格兰边境、爱尔兰西部、威尔士和康沃尔。我身上没有太多布列塔尼人的特征，所以，要么是离康沃尔很近，没有在我身上体现出来，要么布列塔尼家族最初不是来自那里。,366,61,250-499,50-99
newstest2020.en-zh.xml,reuters.276572,12,"Planets are born from the same disk of interstellar gas and dust that produces the star around which they orbit. Under the leading model for planetary formation, called the ""core accretion"" model, an object initially forms from solid particles in the disk and the gravitational tug of this embryonic planet allows for an atmosphere to arise from the surrounding gas.",行星和其环绕的恒星诞生于同一个由星际气体和尘埃构成的星盘。按照最被大家接受的行星形成模型“核心吸积模型”，星体最初形成于星盘内的固体微粒，行星胚胎的引力牵引可以聚集其周围的气体，形成大气层。,366,60,250-499,50-99
newstest2018.en-zh.xml,alibaba_web_data_20180124,78,"From then on, “Double 11” has become a shopping festival created by Alibaba, and has grown and expanded from a domestic buyer-seller amusement to an inflow of global merchants. Nine years hence, and the more than RMB100 billion worth of transactions of Tmall’s “Double 11” is now more than 3200 times that of the first year, far outstripping that of “Black Friday”.",从此，“双11”就成为了阿里巴巴打造的购物狂欢节，从一开始的国内买家卖家自娱自乐，到现在全球商家的涌入，九年过去了，天猫“双11”千亿交易额已经是当年的3200多倍，令“黑色星期五”望尘莫及。,365,62,250-499,50-99
newstest2018.en-zh.xml,006_2623048,3,"Before an exclusive interview with a Yangcheng Evening News reporter, Yu Kewei had a sip of alcohol. She felt this would help her loosen her tongue a little. “Super Girl”, “Time Boils the Rain”, Rock Records, EE-Media ...... are the keywords the market has attached to her. She has calmly accepted these terms while trying her best to safeguard her internal purity.",在接受羊城晚报记者专访之前，郁可唯喝了一口小酒，她觉得这样会多说几句。“快女”、《时间煮雨》、滚石、天娱……是市场附加在她身上的关键词，她在坦然接受的同时也极力守护内心的净土。,365,62,250-499,50-99
wmttest2024.en-zh.xml,test-en-literary_the_other_side_stormfall_chunk_1_words_992,19,"“Make sure you have all your personal belongings,” Cohren continued. As a 1st Lieutenant and Company XO, it was his responsibility to oversee and assist the company with the Company leader, Captain Boradin Shaw . “We won’t be returning. Sergeants and 2nd lieutenants, I'm giving you and your squads fifteen minutes to make final checks and grab rations for the day”",科伦继续说道：“确保带齐所有装备。”作为一名中尉和副连长，他的职责是与连长博拉丁·肖上尉一起监督和协助领导连队。“我们不会回来了。军士们，中尉们，给你们15分钟时间，做最后检查，带上一天的口粮。”,365,61,250-499,50-99
wmttest2024.en-zh.xml,test-en-literary_detestable_chunk_2_words_945,9,"With a quick jolt, I felt a shiver enthrall its way down my spine as I made my way out of the apartment; weird. Ignoring the feeling, I urged myself to head towards Al’s to investigate a little, but my legs moved towards Anton’s small bar – it was a pretty calm place, and I definitely needed to talk to someone. Who better than a bartender who owes you something?",走出公寓时，我猛地抖了一下，一股寒意顺着脊背袭来；好奇怪的感觉。我没有理会这种感觉，而是催着自己去艾尔当铺调查一下，但双腿却往安东的小洒吧走去——那地方很平静，而我确实需要找人聊聊。有谁比欠你人情的酒保更合适呢？,364,70,250-499,50-99
newstest2018.en-zh.xml,049_content_3785624,2,"Yangcheng Evening News/Reporter Zhao Yanhua: This afternoon, not less than 13 developers competed for the Jianhong Chemical Plant site. The Jianhong Chemical Plant site at Huangpu Road in Tianhe District is a Class 2 land parcel for residential use (R2), with site area of 17,304 m2 (land available for construction: 15,178 m2), and gross floor area of 45,534 m2.",羊城晚报讯记者赵燕华报道：今天下午，将有不少于13家开发商争抢坚红化工厂地块，今天出让的天河区黄埔大道坚红化工厂地块，为二类居住用地（R2），用地面积17304平方米（可建设用地15178平方米），建筑面积为45534平方米。,363,59,250-499,50-99
newstest2020.en-zh.xml,sciencedaily.com.75569,4,"Yuichi Harikane, a JSPS fellow at the National Astronomical Observatory of Japan who led the team of astronomers explains, ""A protocluster is a rare and special system with an extremely high density, and not easy to find. To overcome this problem, we used the wide field of view of the Subaru Telescope to map a large area of the sky and look for protoclusters.""",该天文学家团队的领导人是日本国家天文台的 日本学术振兴会研究员裕一直大，他解释道:“原星系团是一种罕见而特殊的密度极高的星系系统，非常难以发现。为了解决这一问题，我们使用了斯巴鲁望远镜的宽视场来绘制天空的大范围地图，并寻找原始星团。”,362,64,250-499,50-99
newstest2018.en-zh.xml,washpost.116866,9,"There is no respite from the violence, and as bodies pile up across the country, more and more of them are journalists: at least 25 since President Enrique Pena Nieto took office in December 2012, according to the Committee to Protect Journalists; 589 under federal protection after attacks and threats; and so far this year, at least seven dead in seven states.",暴力从不停歇，全国尸横遍野，其中有越来越多记者：根据保护记者委员会的记录，自总统恩里克·培尼亚·涅托于 2012 年 12 月上位以来，已经至少有 25 名记者死亡；589 名记者在遭到袭击与威胁后受联邦保护；今年目前为止，有至少 7 名记者在 7 个州内死去。,362,62,250-499,50-99
newstest2018.en-zh.xml,alibaba_web_data_20180124,112,"Almost at the same time, Amazon announced that its checkout-free grocery store Amazon Go would begin trial operations. No waiting in line or checkout is necessary. All customers have to do is scan their QR code on the Amazon Go app to enter the store, take the products they want and leave. The shopping amount would be charged to the customers’ Amazon account.",几乎同一时间，亚马逊宣布旗下无人超市（Amazon Go）试运营，顾客到店不需要排队，也不需要结账，进门扫码、拿了想要的商品离开即可，购物金额会自动从顾客的亚马逊账户中扣除。,361,63,250-499,50-99
wmttest2024.en-zh.xml,test-en-speech_1R3j_apcikw_000,1,"Today we're going to talk about Ben Affleck defending an interview. Greg, why don't you to tell us about the video we're going to watch. Yeah, so a couple of weeks ago, Ben Affleck went on a two hour interview with Howard Stern. He talked about his breakup with his ex- wife and family, and he had some fallout from it, so here we go. Here he is, Ben no Flick.",今天我们来聊聊本·阿弗莱克捍卫采访的事。格雷格，跟我们讲讲接下来要看的视频吧。 好的，几个星期前，本·阿弗莱克接受了霍华德·斯特恩两个小时的采访。他在采访中谈及与前妻的分手，与家人的决裂，自己也因此受到一些影响。那我们开始吧。 下面有请本·阿弗莱克！,360,71,250-499,50-99
wmttest2024.en-zh.xml,test-en-news_scotsman.87519,3,"As has been pointed out for years by, among others, The Scotsman, the wrongful conviction of hundreds of Post Office branch managers in the Horizon scandal is one of the most serious miscarriages of justice in history. People were sent to prison, lost homes, marriages and reputations, and endured the mental torment of an honest person treated as a criminal.",正如《苏格兰人报》等媒体多年来所指出的那样，在Horizon丑闻中对数百名邮政分局经理的错误定罪是历史上最严重的司法不公之一。这些经理被送进监狱，家庭、婚姻分崩瓦解、名誉受损，并承受着诚实人被当作罪犯对待的精神折磨。,359,60,250-499,50-99
newstest2020.en-zh.xml,seattle_times.7111,11,"Tennessee's waiting period law went into effect in mid-2015, and Podraza said he has seen several women since then who wanted to try to reverse a medical abortion that was already underway. Some of those women then changed their minds a second time and followed through with the abortion, he testified. These reversals happened in spite of the waiting period.",田纳西州的等待期法律自 2015 年年中起生效，而佩德拉萨说，从那之后，他亲眼目睹了很多服用堕胎药后想阻断药效的女性。这些女性中也有再次改变主意最终完成了堕胎的，他作证说。即使有等待期，这种想法的转变依然会出现。,359,60,250-499,50-99
newstest2018.en-zh.xml,046_show-104-190534-1,7,"“Be thrifty for the people. Those whose duty are to be frugal must live frugally. A return to the current simple and down-to-earth meeting environment, we fully comprehend and welcome it.” GuangAn People’s Congress deputy Wang Cheng said that an efficient and practical meeting without formalism is what they want to see and in which they want to participate.",“节约为民，当节俭的一定要节俭。回归到现在的朴实、实在的开会环境，我们很理解，也很欢迎。”广安市人大代表王成表示，高效务实、不搞形式主义的会议是他们愿意看见和参与的。,359,59,250-499,50-99
newsdev2017.en-zh.xml,ifeng0812.news.49763838_0,2,It is learned that this is the first time for president of the Provincial Higher People's Court and chief procurator of the Provincial People's Procuratorate to appear in court at the same time to perform their duties in accordance with law since the provincial judicial reform and even the establishment of the provincial higher court and the procuratorate.,据了解，这是我省司法改革后，也是省“两院”建立以来，首次由省高级人民法院院长、省人民检察院检察长同时出庭依法履行职务。,358,58,250-499,50-99
newstest2018.en-zh.xml,052_1518457,4,"Feng Xiaogang explained, “ This theme was very similar to Director Zhang Yimou’s “The Story of Qiu Ju”, so it’s very easy for many to lump the two together. So I started to think how I should shoot the film using a method no one has used before. Actually, it wasn’t really a very special idea. I just thought it’d be fun to do something a little different.”",冯小刚解释：“这个题材跟张艺谋导演的《秋菊打官司》很像，大家很容易联想到一块儿，我就想怎么用大家没用过的方式去拍。其实没有什么特别的想法，就是觉得好玩，想干点出格的事。”,357,68,250-499,50-99
wmttest2023.en-zh.xml,home_improvement-3-en_0917551-135,3,"Once I examined it I realized whoever put it in the box put it in there broken, This could have either been the manufacturers packers or for the manufacturers sake the problem could possibly be that a buyer returned the item and claimed they just didn't want it or didn't need it and Amazon possibly did not do a good enough quality check when it came back.",一旦我检查了它，我意识到无论是谁把它放在盒子里，它都是坏的，这可能是制造商包装商或制造商的原因，问题可能是买家退回了物品，并声称他们不想要或不需要它，Amazon 可能没有做足够好的质量检查。,357,67,250-499,50-99
newstest2020.en-zh.xml,nytimes.231903,6,We decided to publish limited information about the whistle-blower - including the fact that he works for a nonpolitical agency and that his complaint is based on an intimate knowledge and understanding of the White House - because we wanted to provide information to readers that allows them to make their own judgments about whether or not he is credible.,我们决定公布有关举报人的有限信息，包括他在一家非政治机构工作、他的投诉是基于对白宫的深入了解，因为我们想向读者提供信息，让读者能够对举报人是否可信做出自己的判断。,357,60,250-499,50-99
newstest2018.en-zh.xml,049_content_3785624,6,"Elsewhere, a Class 2 land parcel for residential use (R2) at Chan Chu Shi North Road, Tonghe Dongkeng, Baiyun District, was also offered for sale today, with site area of 32,891 m2 (land available for construction: 30,965 m2), and gross floor area of 92,895 m2. The listed starting price was RMB613.11 million, equivalent to RMB6,600 per m2 per plot ratio.",另外，今天还将出让白云区同和东坑蟾蜍石北路一幅二类居住用地（R2），用地面积32891平方米（可建设用地30965平方米），建筑面积92895平方米，挂牌起始价61311万元，折合楼面地价6600元/平方米。,356,60,250-499,50-99
wmttest2024.en-zh.xml,test-en-news_scotsman.87519,6,"The first is that a blanket law clearing hundreds of people may inadvertently include some who were guilty but, given the pressing need to clear the innocent, this may be a price worth paying. The second is more serious. A law overturning court verdicts may set a dangerous precedent at a time when populists are testing the boundaries of political power.",首先，一揽子法律可为数百人洗脱罪名，无意中也会让一些有罪之人成为漏网之鱼，但考虑到为无辜者洗脱罪名的迫切需要，这可能是值得付出的代价。第二个问题更为严重。在民粹主义者试探政治权力边界之际，旨在推翻法院判决的法律可能会开创一个危险的先例。,355,61,250-499,50-99
newstest2018.en-zh.xml,nytimes.127256,2,"So this iteration of the story is simultaneously nostalgic for the characters' '80s glory days; for the '90s grunge era (around when the masterminds David Wain and Michael Showalter made the sketch comedy ""The State"" for MTV); and for itself - that is, for 2001, before its stars, like Elizabeth Banks, Amy Poehler and Paul Rudd, went on to bigger things.",复述这一故事是为了怀念演员们 80 年代的风光岁月以及 90 年代的垃圾时代（大卫·韦恩和迈克尔·修华特为 MTV 制作素描喜剧《国家》前后）；同时也是对怀旧本身的怀念，对 2001 年的怀念；这一年之前，诸如伊丽莎白·班克斯、艾米·波勒和保罗·路德等众多明星尚未风生水起。,355,61,250-499,50-99
wmttest2024.en-zh.xml,test-en-social_111975537143453440,2,"In general I really like the interplay between the two games. The advantage of shortform stories is that you can ""skip to the good part"", they can be more immediately engrossing and satisfying. The advantage of longform stories is that you can imbue whatever happens with way more emotional weight, you lose the immediacy in exchange for stronger payoffs.",总之，我很喜欢这两款游戏之间的互动。小游戏的优势在于，玩家可以“跳到精彩部分”，更容易沉浸其中，获得满足感。大游戏的优势在于，无论发生什么，玩家都可以注入更多的情感，用即时性来换取更大的回报。,355,59,250-499,50-99
wmttest2024.en-zh.xml,test-en-literary_the_other_side_stormfall_chunk_1_words_992,4,"He took a lighter from his jacket pocket and a cig from the other. Lighting it, he took a small drag before opening the door slightly. Over the last week he had to get creative when waking the men and women under his command. He stopped using the preset wake up alarm, half the time it never worked, when all that came from the speakers was a light hiss.",他从上衣口袋里掏出打火机，又从另一个口袋里掏出一支烟。他点燃烟，吸了一小口，然后轻轻打开了门。在过去的一周里，他必须发挥创造力，才能叫醒他的部下。他不再使用闹钟，因为有一半的时间闹钟都不起作用，闹铃太小声了。,354,69,250-499,50-99
wmttest2024.en-zh.xml,test-en-speech_1CWvFkncljw_003,1,"All right, well, whoa, whoa, whoa, hold it down to a small riot, would you? Danny, when are we going to be able to afford a larger car? When you're about 10 years older and can marry a millionaire. I had more room than my baby bug. Yeah, I haven't finished paying for that either. In fact, I still owe two more payments to the hospital before I own you.",好了，哇，哇，哇，哇，稍微冷静点，好吗？ 爸爸，我们什么时候才能买辆大点的车？ 当你再大十岁，可以嫁给百万富翁的时候。 可我坐在婴儿车里的时候空间更大。 是啊，而且我也还没还清婴儿车的钱。事实上，在拥有你之前，我还欠医院两笔钱呢。,353,70,250-499,50-99
